TRANSACTION_NBR,EMPLID,EMPL_RCD,BGN_DT,PIN_TAKE_NUM,END_DT,SEQNUM,OPRID,EMPLID_CURR_APPR,ACTION_DT,HR_WF_ACTION,HGA_APPR_PRCS
2020,K0W201,0,3/8/2017,2392,3/10/2017,1,SAMPLE,KU0007,3/21/2017,SAV, 
2058,K0W246,0,2/24/2017,2343,2/24/2017,1,SAMPLE,KU0007,3/21/2017,SAV, 
2026,K0W203,0,3/20/2017,2343,3/21/2017,1,SAMPLE,KU0007,3/21/2017,SAV, 
2073,KU0044,0,1/16/2017,2392,1/16/2017,3,RCHANNING,KU0044,3/24/2017,SUB,CAN
2073,KU0044,0,1/16/2017,2392,1/16/2017,4,RCHANNING,KU0046,3/24/2017,APV,CAN
2073,KU0044,0,1/16/2017,2392,1/16/2017,5,RCHANNING,KU0046,3/24/2017,APV,CAN
2073,KU0044,0,1/16/2017,2392,1/16/2017,6,RCHANNING,KU0046,3/24/2017,CAN,REQ
2074,KU0044,0,2/21/2017,2343,2/21/2017,1,RCHANNING,KU0044,3/24/2017,SUB,REQ
2074,KU0044,0,2/21/2017,2343,2/21/2017,2,RCHANNING,KU0046,3/24/2017,APV,REQ
2083,KU0059,0,2/16/2017,2343,2/16/2017,1,RCHANNING,KU0059,3/24/2017,SUB,REQ
2083,KU0059,0,2/16/2017,2343,2/16/2017,2,RCHANNING,KU0046,3/24/2017,APV,REQ
2084,K0W201,0,3/20/2017,2343,3/22/2017,1,HAM_K0W210,K0W210,3/27/2017,SAV, 
2098,KU0500,0,6/30/2017,2392,6/30/2017,1,SAMPLE,KU0007,5/3/2017,SUB,REQ
2099,KU0509,0,4/4/2017,2392,4/4/2017,1,SAMPLE,KU0007,5/3/2017,SUB,REQ
2100,KU0519,0,5/3/2017,2343,5/23/2017,1,SAMPLE,KU0007,5/3/2017,SUB,REQ
2101,KU0506,0,5/3/2017,2343,5/3/2017,1,SAMPLE,KU0007,5/3/2017,SUB,REQ
2102,KU0511,0,5/3/2017,2392,6/15/2017,1,SAMPLE,KU0007,5/3/2017,SUB,REQ
2103,KU0041,0,5/3/2017,2392,5/11/2017,1,SAMPLE,KU0007,5/3/2017,SUB,REQ
2104,KU0099,0,5/3/2017,2392,5/3/2017,1,SAMPLE,KU0007,5/3/2017,SUB,REQ
2105,KU0435,0,6/12/2017,2344,6/12/2017,1,SAMPLE,KU0007,5/3/2017,SUB,REQ
2106,KU0046,0,5/12/2017,2343,5/12/2017,1,SAMPLE,KU0007,5/3/2017,SUB,REQ
2107,KU0020,0,5/22/2017,2344,5/22/2017,1,SAMPLE,KU0007,5/3/2017,SUB,REQ
2108,KU0059,0,4/11/2017,2344,4/11/2017,1,SAMPLE,KU0007,5/3/2017,SUB,REQ
2109,KU0131,0,5/30/2017,2392,6/5/2017,1,SAMPLE,KU0007,5/3/2017,SUB,REQ
2098,KU0500,0,6/30/2017,2392,6/30/2017,2,SAMPLE,KU0007,5/3/2017,APV,REQ
2099,KU0509,0,4/4/2017,2392,4/4/2017,2,SAMPLE,KU0007,5/3/2017,APV,REQ
2100,KU0519,0,5/3/2017,2343,5/23/2017,2,SAMPLE,KU0007,5/3/2017,APV,REQ
2101,KU0506,0,5/3/2017,2343,5/3/2017,2,SAMPLE,KU0007,5/3/2017,APV,REQ
2102,KU0511,0,5/3/2017,2392,6/15/2017,2,SAMPLE,KU0007,5/3/2017,APV,REQ
2103,KU0041,0,5/3/2017,2392,5/11/2017,2,SAMPLE,KU0007,5/3/2017,APV,REQ
2104,KU0099,0,5/3/2017,2392,5/3/2017,2,SAMPLE,KU0007,5/3/2017,APV,REQ
2105,KU0435,0,6/12/2017,2344,6/12/2017,2,SAMPLE,KU0007,5/3/2017,APV,REQ
2106,KU0046,0,5/12/2017,2343,5/12/2017,2,SAMPLE,KU0007,5/3/2017,APV,REQ
2107,KU0020,0,5/22/2017,2344,5/22/2017,2,SAMPLE,KU0007,5/3/2017,APV,REQ
2108,KU0059,0,4/11/2017,2344,4/11/2017,2,SAMPLE,KU0007,5/3/2017,APV,REQ
2109,KU0131,0,5/30/2017,2392,6/5/2017,2,SAMPLE,KU0007,5/3/2017,APV,REQ
2100,KU0519,0,5/3/2017,2343,5/23/2017,3,SAMPLE,KU0007,5/3/2017,SUB,REQ
2101,KU0506,0,5/3/2017,2343,5/3/2017,3,SAMPLE,KU0007,5/3/2017,SUB,REQ
2102,KU0511,0,5/3/2017,2392,6/15/2017,3,SAMPLE,KU0007,5/3/2017,SUB,REQ
2103,KU0041,0,5/3/2017,2392,5/11/2017,3,SAMPLE,KU0007,5/3/2017,SUB,REQ
2104,KU0099,0,5/3/2017,2392,5/3/2017,3,SAMPLE,KU0007,5/3/2017,SUB,REQ
2105,KU0435,0,6/12/2017,2344,6/12/2017,3,SAMPLE,KU0007,5/3/2017,SUB,REQ
2106,KU0046,0,5/12/2017,2343,5/12/2017,3,SAMPLE,KU0007,5/3/2017,SUB,REQ
2107,KU0020,0,5/22/2017,2344,5/22/2017,3,SAMPLE,KU0007,5/3/2017,SUB,REQ
2108,KU0059,0,4/11/2017,2344,4/11/2017,3,SAMPLE,KU0007,5/3/2017,SUB,REQ
2109,KU0131,0,5/30/2017,2392,6/5/2017,3,SAMPLE,KU0007,5/3/2017,SUB,REQ
1805,KU0130,0,7/11/2016,2392,7/11/2016,2,JPATTERSON,KU0130,9/8/2016,SUB,CAN
1802,KU0103,0,10/10/2016,2392,10/10/2016,1,HCRUSA_KU0103,KU0103,9/8/2016,APV, 
1804,KU0103,0,12/12/2016,2392,12/12/2016,1,HCRUSA_KU0103,KU0103,9/8/2016,APV, 
1815,KU0141,0,11/1/2016,2392,11/1/2016,1,KMACKENZIE,KU0141,9/8/2016,APV, 
1817,KU0103,0,12/26/2016,2392,12/30/2016,1,HCRUSA_KU0103,KU0103,9/8/2016,APV, 
1684,KU0141,0,6/13/2016,2392,6/15/2016,2,RCHANNING,KU0046,9/9/2016,APV,REQ
1685,KU0141,0,7/11/2016,2343,7/11/2016,2,RCHANNING,KU0046,9/9/2016,APV,REQ
1686,KU0141,0,6/24/2016,2392,6/24/2016,2,RCHANNING,KU0046,9/9/2016,APV,REQ
546,KU0020,0,10/6/2014,2392,10/8/2014,2,RCHANNING,KU0046,9/9/2016,APV,REQ
713,KU0059,0,9/26/2014,2343,9/26/2014,2,RCHANNING,KU0046,9/9/2016,APV,REQ
793,KU0134,0,10/20/2014,2392,10/24/2014,3,RCHANNING,KU0046,9/9/2016,APV,REQ
1068,KU0020,0,12/18/2014,2392,12/18/2014,2,RCHANNING,KU0046,9/9/2016,APV,REQ
1069,KU0102,0,12/22/2014,2343,12/22/2014,2,RCHANNING,KU0046,9/9/2016,APV,REQ
1706,KU0135,0,4/11/2016,2343,4/14/2016,2,RCHANNING,KU0046,9/9/2016,APV,REQ
1707,KU0135,0,5/10/2016,2392,5/10/2016,2,RCHANNING,KU0046,9/9/2016,APV,REQ
1708,KU0135,0,5/31/2016,2392,6/2/2016,2,RCHANNING,KU0046,9/9/2016,APV,REQ
1831,KU0044,0,10/11/2016,2392,10/11/2016,1,RCHANNING,KU0046,9/9/2016,APV, 
1884,KU0506,0,12/24/2016,2392,12/28/2016,1,SAMPLE,KU0007,10/5/2016,SAV, 
1896,KU0020,0,10/10/2016,2392,10/10/2016,1,SAMPLE,KU0007,10/5/2016,SAV, 
1914,KU0131,0,12/1/2016,2392,12/9/2016,4,RCHANNING,KU0046,11/9/2016,APV,CAN
1914,KU0131,0,12/1/2016,2392,12/9/2016,5,RCHANNING,KU0046,11/9/2016,APV,CAN
1914,KU0131,0,12/1/2016,2392,12/9/2016,6,RCHANNING,KU0046,11/9/2016,CAN,REQ
1915,KU0135,0,12/1/2016,2392,12/15/2016,4,CSTEVENSON,KU0020,11/9/2016,APV,CAN
1935,KU0175,0,1/20/2017,2343,1/20/2017,1,JPATTERSON,KU0131,2/9/2017,APV, 
2022,K0W202,0,2/8/2017,2392,2/10/2017,1,SAMPLE,KU0007,3/21/2017,SAV, 
2023,K0W202,0,3/6/2017,2343,3/7/2017,1,SAMPLE,KU0007,3/21/2017,SAV, 
2063,K0W206,0,3/1/2017,2343,3/1/2017,1,SAMPLE,KU0007,3/22/2017,SAV, 
2064,K0W207,0,3/1/2017,2343,3/2/2017,1,SAMPLE,KU0007,3/22/2017,SAV, 
2048,K0W250,0,3/13/2017,2392,3/17/2017,1,SAMPLE,KU0007,3/21/2017,SAV, 
2055,K0W250,0,1/2/2017,2343,1/3/2017,1,SAMPLE,KU0007,3/21/2017,SAV, 
2066,K0W209,0,3/1/2017,2343,3/1/2017,1,SAMPLE,KU0007,3/22/2017,SAV, 
2067,K0W210,0,3/20/2017,2392,3/22/2017,1,SAMPLE,KU0007,3/22/2017,SAV, 
2075,KU0102,0,1/27/2017,2343,1/27/2017,1,RCHANNING,KU0102,3/24/2017,SUB,REQ
2075,KU0102,0,1/27/2017,2343,1/27/2017,2,RCHANNING,KU0046,3/24/2017,APV,REQ
2076,KU0102,0,9/8/2017,2392,9/8/2017,1,RCHANNING,KU0102,3/24/2017,SUB,REQ
2076,KU0102,0,9/8/2017,2392,9/8/2017,2,RCHANNING,KU0046,3/24/2017,APV,REQ
2081,KU0039,0,3/31/2017,2344,3/31/2017,1,RCHANNING,KU0039,3/24/2017,SUB,REQ
2081,KU0039,0,3/31/2017,2344,3/31/2017,2,RCHANNING,KU0046,3/24/2017,APV,REQ
2082,KU0059,0,7/19/2017,2392,7/19/2017,1,RCHANNING,KU0059,3/24/2017,SUB,REQ
2082,KU0059,0,7/19/2017,2392,7/19/2017,2,RCHANNING,KU0046,3/24/2017,APV,REQ
2088,K0W206,0,3/15/2017,2392,3/17/2017,1,HAM_K0W210,K0W210,3/27/2017,SAV, 
2098,KU0500,0,6/30/2017,2392,6/30/2017,4,SAMPLE,KU0007,5/3/2017,APV,REQ
2099,KU0509,0,4/4/2017,2392,4/4/2017,4,SAMPLE,KU0007,5/3/2017,APV,REQ
2100,KU0519,0,5/3/2017,2343,5/23/2017,4,SAMPLE,KU0007,5/3/2017,APV,REQ
2101,KU0506,0,5/3/2017,2343,5/3/2017,4,SAMPLE,KU0007,5/3/2017,APV,REQ
2102,KU0511,0,5/3/2017,2392,6/15/2017,4,SAMPLE,KU0007,5/3/2017,APV,REQ
2103,KU0041,0,5/3/2017,2392,5/11/2017,4,SAMPLE,KU0007,5/3/2017,APV,REQ
2104,KU0099,0,5/3/2017,2392,5/3/2017,4,SAMPLE,KU0007,5/3/2017,APV,REQ
2105,KU0435,0,6/12/2017,2344,6/12/2017,4,SAMPLE,KU0007,5/3/2017,APV,REQ
2106,KU0046,0,5/12/2017,2343,5/12/2017,4,SAMPLE,KU0007,5/3/2017,APV,REQ
2107,KU0020,0,5/22/2017,2344,5/22/2017,4,SAMPLE,KU0007,5/3/2017,APV,REQ
2108,KU0059,0,4/11/2017,2344,4/11/2017,4,SAMPLE,KU0007,5/3/2017,APV,REQ
2109,KU0131,0,5/30/2017,2392,6/5/2017,4,SAMPLE,KU0007,5/3/2017,APV,REQ
2110,KU0172,0,4/20/2017,2392,4/20/2017,1,SAMPLE,KU0007,5/8/2017,APV, 
2111,KU0170,0,4/19/2017,2343,4/19/2017,1,SAMPLE,KU0007,5/8/2017,APV, 
2112,KU0140,0,4/17/2017,2392,4/17/2017,1,SAMPLE,KU0007,5/8/2017,APV, 
2113,KU0171,0,4/21/2017,2392,4/21/2017,1,SAMPLE,KU0007,5/8/2017,APV, 
2115,KU0142,0,4/21/2017,2392,4/21/2017,1,SAMPLE,KU0007,5/8/2017,APV, 
2116,KU0176,0,4/18/2017,2392,4/18/2017,1,SAMPLE,KU0007,5/8/2017,APV, 
1690,KU0141,0,9/26/2016,2343,9/26/2016,1,JPATTERSON,KU0131,6/4/2016,SUB,REQ
1693,KU0141,0,11/28/2016,2343,11/28/2016,1,JPATTERSON,KU0131,6/4/2016,SUB,REQ
1696,KU0173,0,10/18/2016,2343,10/18/2016,1,JPATTERSON,KU0131,6/4/2016,SUB,REQ
1699,KU0134,0,6/13/2016,2344,6/13/2016,1,CSTEVENSON,KU0020,6/4/2016,SUB,REQ
1701,KU0134,0,6/20/2016,2343,6/20/2016,1,CSTEVENSON,KU0020,6/4/2016,SUB,REQ
1702,KU0134,0,4/18/2016,2343,4/18/2016,1,CSTEVENSON,KU0020,6/4/2016,SUB,REQ
1705,KU0135,0,1/5/2016,2344,1/5/2016,1,CSTEVENSON,KU0020,6/4/2016,SUB,REQ
1709,KU0135,0,7/27/2016,2392,7/29/2016,1,CSTEVENSON,KU0020,6/4/2016,SUB,REQ
1712,KU0135,0,12/19/2016,2392,12/21/2016,1,CSTEVENSON,KU0020,6/4/2016,SUB,REQ
1716,KU0146,0,11/22/2016,2392,11/24/2016,1,CSTEVENSON,KU0020,6/4/2016,SUB,REQ
1722,KU0079,0,9/6/2016,2392,9/6/2016,1,CSTEVENSON,KU0020,6/4/2016,SUB,REQ
1742,KU0099,0,8/14/2016,2392,8/14/2016,1,SAMPLE,KU0007,7/15/2016,SAV,REQ
1752,KU0103,0,12/23/2016,2392,12/23/2016,1,SAMPLE,KU0007,7/20/2016,APV,REQ
1757,KU0314,0,11/14/2016,2392,11/14/2016,1,SAMPLE,KU0007,7/20/2016,APV,REQ
1664,KU0130,0,8/30/2016,2392,8/30/2016,1,JPATTERSON,KU0131,6/4/2016,SUB,REQ
1665,KU0130,0,9/12/2016,2343,9/12/2016,1,JPATTERSON,KU0131,6/4/2016,SUB,REQ
1666,KU0130,0,9/23/2016,2392,9/23/2016,1,JPATTERSON,KU0131,6/4/2016,SUB,REQ
1310,KU0046,0,9/21/2015,2392,9/25/2015,1,SALES,KU0007,9/2/2015,SAV,REQ
1318,KU0039,0,9/11/2015,2343,9/11/2015,1,SALES,KU0007,9/2/2015,SAV,REQ
1319,KU0039,0,9/14/2015,2392,9/18/2015,1,SALES,KU0007,9/2/2015,SAV,REQ
1668,KU0130,0,10/24/2016,2392,10/24/2016,1,JPATTERSON,KU0131,6/4/2016,SUB,REQ
1676,KU0141,0,2/9/2016,2344,2/10/2016,1,JPATTERSON,KU0131,6/4/2016,SUB,REQ
1687,KU0141,0,8/22/2016,2343,8/22/2016,1,JPATTERSON,KU0131,6/4/2016,SUB,REQ
1704,KU0134,0,12/26/2016,2344,12/27/2016,1,CSTEVENSON,KU0020,6/4/2016,SUB,REQ
1733,KU0519,0,7/8/2016,2392,7/8/2016,1,SAMPLE,KU0007,7/15/2016,SAV,REQ
1734,KU0506,0,8/28/2016,2343,8/28/2016,1,SAMPLE,KU0007,7/15/2016,SAV,REQ
1744,KU0046,0,7/12/2016,2343,7/12/2016,1,SAMPLE,KU0007,7/15/2016,SAV,REQ
1746,KU0059,0,7/20/2016,2392,7/20/2016,1,SAMPLE,KU0007,7/15/2016,SAV,REQ
1750,KU0170,0,12/2/2016,2343,12/2/2016,1,SAMPLE,KU0007,7/19/2016,APV,REQ
1751,KU0103,0,10/26/2016,2392,10/26/2016,1,SAMPLE,KU0007,7/20/2016,APV,REQ
1753,KU0142,0,11/7/2016,2343,11/7/2016,1,SAMPLE,KU0007,7/20/2016,APV,REQ
1754,KU0141,0,11/17/2016,2343,11/17/2016,1,SAMPLE,KU0007,7/20/2016,APV,REQ
1694,KU0173,0,6/6/2016,2344,6/6/2016,1,JPATTERSON,KU0131,6/4/2016,SUB,REQ
1695,KU0173,0,7/12/2016,2392,7/14/2016,1,JPATTERSON,KU0131,6/4/2016,SUB,REQ
1700,KU0134,0,8/10/2016,2392,8/12/2016,1,CSTEVENSON,KU0020,6/4/2016,SUB,REQ
1706,KU0135,0,4/11/2016,2343,4/14/2016,1,CSTEVENSON,KU0020,6/4/2016,SUB,REQ
1713,KU0146,0,3/9/2016,2392,3/11/2016,1,CSTEVENSON,KU0020,6/4/2016,SUB,REQ
1723,KU0079,0,8/22/2016,2343,8/22/2016,1,CSTEVENSON,KU0020,6/4/2016,SUB,REQ
1725,KU0079,0,12/20/2016,2344,12/20/2016,1,CSTEVENSON,KU0020,6/4/2016,SUB,REQ
1731,KU0500,0,7/18/2016,2343,7/18/2016,1,SAMPLE,KU0007,7/15/2016,SAV,REQ
1732,KU0509,0,8/25/2016,2343,8/25/2016,1,SAMPLE,KU0007,7/15/2016,SAV,REQ
1735,KU0511,0,9/27/2016,2392,9/27/2016,1,SAMPLE,KU0007,7/15/2016,SAV,REQ
1741,KU0041,0,7/3/2016,2392,7/3/2016,1,SAMPLE,KU0007,7/15/2016,SAV,REQ
1743,KU0435,0,9/16/2016,2343,9/16/2016,1,SAMPLE,KU0007,7/15/2016,SAV,REQ
1745,KU0020,0,8/11/2016,2392,8/11/2016,1,SAMPLE,KU0007,7/15/2016,SAV,REQ
1747,KU0131,0,9/20/2016,2392,9/20/2016,1,SAMPLE,KU0007,7/15/2016,SAV,REQ
1749,KU0172,0,10/10/2016,2392,10/10/2016,1,SAMPLE,KU0007,7/19/2016,APV,REQ
1756,KU0176,0,10/24/2016,2343,10/24/2016,1,SAMPLE,KU0007,7/20/2016,APV,REQ
1758,KU0175,0,11/12/2016,2343,11/12/2016,1,SAMPLE,KU0007,7/20/2016,APV,REQ
1755,KU0173,0,12/2/2016,2392,12/2/2016,1,SAMPLE,KU0007,7/20/2016,APV,REQ
1672,KU0130,0,12/26/2016,2392,12/28/2016,1,JPATTERSON,KU0131,6/4/2016,SUB,REQ
1697,KU0173,0,8/15/2016,2343,8/15/2016,1,JPATTERSON,KU0131,6/4/2016,SUB,REQ
1707,KU0135,0,5/10/2016,2392,5/10/2016,1,CSTEVENSON,KU0020,6/4/2016,SUB,REQ
1711,KU0135,0,11/15/2016,2343,11/15/2016,1,CSTEVENSON,KU0020,6/4/2016,SUB,REQ
1721,KU0079,0,7/19/2016,2392,7/19/2016,1,CSTEVENSON,KU0020,6/4/2016,SUB,REQ
1673,KU0141,0,1/11/2016,2344,1/11/2016,1,JPATTERSON,KU0131,6/4/2016,SUB,REQ
1674,KU0141,0,1/27/2016,2392,1/29/2016,1,JPATTERSON,KU0131,6/4/2016,SUB,REQ
1675,KU0141,0,2/8/2016,2343,2/8/2016,1,JPATTERSON,KU0131,6/4/2016,SUB,REQ
1678,KU0141,0,3/18/2016,2343,3/18/2016,1,JPATTERSON,KU0131,6/4/2016,SUB,REQ
1679,KU0141,0,4/21/2016,2392,4/22/2016,1,JPATTERSON,KU0131,6/4/2016,SUB,REQ
1681,KU0141,0,5/16/2016,2343,5/16/2016,1,JPATTERSON,KU0131,6/4/2016,SUB,REQ
1682,KU0141,0,5/30/2016,2392,5/31/2016,1,JPATTERSON,KU0131,6/4/2016,SUB,REQ
1685,KU0141,0,7/11/2016,2343,7/11/2016,1,JPATTERSON,KU0131,6/4/2016,SUB,REQ
1688,KU0141,0,8/24/2016,2392,8/25/2016,1,JPATTERSON,KU0131,6/4/2016,SUB,REQ
1689,KU0141,0,9/15/2016,2392,9/15/2016,1,JPATTERSON,KU0131,6/4/2016,SUB,REQ
1691,KU0141,0,10/10/2016,2344,10/10/2016,1,JPATTERSON,KU0131,6/4/2016,SUB,REQ
1692,KU0141,0,12/26/2016,2392,12/29/2016,1,JPATTERSON,KU0131,6/4/2016,SUB,REQ
1708,KU0135,0,5/31/2016,2392,6/2/2016,1,CSTEVENSON,KU0020,6/4/2016,SUB,REQ
1715,KU0146,0,3/16/2016,2343,3/16/2016,1,CSTEVENSON,KU0020,6/4/2016,SUB,REQ
1718,KU0146,0,6/21/2016,2392,6/21/2016,1,CSTEVENSON,KU0020,6/4/2016,SUB,REQ
1670,KU0130,0,11/24/2016,2392,11/25/2016,1,JPATTERSON,KU0131,6/4/2016,SUB,REQ
1698,KU0173,0,8/12/2016,2344,8/12/2016,1,JPATTERSON,KU0131,6/4/2016,SUB,REQ
1703,KU0134,0,10/27/2016,2392,10/27/2016,1,CSTEVENSON,KU0020,6/4/2016,SUB,REQ
1710,KU0135,0,9/15/2016,2392,9/15/2016,1,CSTEVENSON,KU0020,6/4/2016,SUB,REQ
1714,KU0146,0,11/15/2016,2392,11/16/2016,1,CSTEVENSON,KU0020,6/4/2016,SUB,REQ
2190,KU0140,0,5/18/2017,2392,5/18/2017,1,SAMPLE,KU0007,5/9/2017,APV, 
2193,KU0176,0,5/17/2017,2343,5/17/2017,1,SAMPLE,KU0007,5/9/2017,APV, 
2330,KU0103,0,4/3/2017,2343,4/3/2017,1,SAMPLE,KU0007,6/12/2017,SAV, 
2331,KU0103,0,5/1/2017,2392,5/1/2017,1,SAMPLE,KU0007,6/12/2017,SAV, 
2332,KU0103,0,6/1/2017,2392,6/1/2017,1,SAMPLE,KU0007,6/12/2017,SAV, 
2333,KU0103,0,7/3/2017,2343,7/3/2017,1,SAMPLE,KU0007,6/12/2017,SAV, 
2334,KU0103,0,8/1/2017,2392,8/1/2017,1,SAMPLE,KU0007,6/12/2017,SAV, 
2335,KU0103,0,9/1/2017,2392,9/1/2017,1,SAMPLE,KU0007,6/12/2017,SAV, 
2336,KU0103,0,10/2/2017,2343,10/2/2017,1,SAMPLE,KU0007,6/12/2017,SAV, 
2337,KU0103,0,11/1/2017,2392,11/1/2017,1,SAMPLE,KU0007,6/12/2017,SAV, 
2338,KU0103,0,12/1/2017,2392,12/1/2017,1,SAMPLE,KU0007,6/12/2017,SAV, 
2343,K0W201,0,6/6/2017,2392,6/6/2017,1,HAM_K0W210,K0W210,6/15/2017,SUB,REQ
2344,K0W201,0,7/10/2017,2343,7/10/2017,1,HAM_K0W210,K0W210,6/15/2017,SUB,REQ
2345,K0W201,0,8/9/2017,2392,8/9/2017,1,HAM_K0W210,K0W210,6/15/2017,SUB,REQ
2346,K0W202,0,5/2/2017,2343,5/2/2017,1,HAM_K0W210,K0W210,6/15/2017,SUB,REQ
2347,K0W202,0,7/19/2017,2343,7/19/2017,1,HAM_K0W210,K0W210,6/15/2017,SUB,REQ
2348,K0W202,0,8/28/2017,2392,8/30/2017,1,HAM_K0W210,K0W210,6/15/2017,SUB,REQ
2349,K0W203,0,4/7/2017,2392,4/7/2017,1,HAM_K0W210,K0W210,6/15/2017,SUB,REQ
2350,K0W203,0,8/15/2017,2392,8/17/2017,1,HAM_K0W210,K0W210,6/15/2017,SUB,REQ
2351,K0W204,0,5/22/2017,2343,5/22/2017,1,HAM_K0W210,K0W210,6/15/2017,SUB,REQ
2352,K0W205,0,5/22/2017,2392,5/22/2017,1,HAM_K0W210,K0W210,6/15/2017,SUB,REQ
2353,K0W206,0,7/25/2017,2343,7/25/2017,1,HAM_K0W210,K0W210,6/15/2017,SUB,REQ
2354,K0W207,0,6/15/2017,2392,6/15/2017,1,HAM_K0W210,K0W210,6/15/2017,SUB,REQ
2355,K0W208,0,4/17/2017,2343,4/17/2017,1,HAM_K0W210,K0W210,6/15/2017,SUB,REQ
2356,K0W209,0,7/13/2017,2392,7/13/2017,1,HAM_K0W210,K0W210,6/15/2017,SUB,REQ
2357,K0W210,0,8/28/2017,2343,8/28/2017,1,HAM_K0W210,K0W210,6/15/2017,SUB,REQ
2358,K0W231,0,6/15/2017,2392,6/15/2017,1,HAM_K0W210,K0W210,6/15/2017,SUB,REQ
2359,K0W232,0,6/16/2017,2343,6/16/2017,1,HAM_K0W210,K0W210,6/15/2017,SUB,REQ
2360,K0W233,0,8/10/2017,2343,8/10/2017,1,HAM_K0W210,K0W210,6/15/2017,SUB,REQ
2361,K0W234,0,5/15/2017,2392,5/15/2017,1,HAM_K0W210,K0W210,6/15/2017,SUB,REQ
2362,K0W238,0,6/30/2017,2343,6/30/2017,1,HAM_K0W210,K0W210,6/15/2017,SUB,REQ
2363,K0W239,0,4/4/2017,2392,4/4/2017,1,HAM_K0W210,K0W210,6/15/2017,SUB,REQ
2364,K0W240,0,7/27/2017,2343,7/27/2017,1,HAM_K0W210,K0W210,6/15/2017,SUB,REQ
2365,K0W241,0,8/23/2017,2392,8/23/2017,1,HAM_K0W210,K0W210,6/15/2017,SUB,REQ
2366,K0W244,0,5/2/2017,2392,5/2/2017,1,HAM_K0W210,K0W210,6/15/2017,SUB,REQ
2367,K0W245,0,8/1/2017,2343,8/1/2017,1,HAM_K0W210,K0W210,6/15/2017,SUB,REQ
2368,K0W246,0,4/28/2017,2392,4/28/2017,1,HAM_K0W210,K0W210,6/15/2017,SUB,REQ
2369,K0W247,0,7/26/2017,2392,7/26/2017,1,HAM_K0W210,K0W210,6/15/2017,SUB,REQ
2370,K0W250,0,8/17/2017,2343,8/17/2017,1,HAM_K0W210,K0W210,6/15/2017,SUB,REQ
2343,K0W201,0,6/6/2017,2392,6/6/2017,2,HAM_K0W210,K0W210,6/15/2017,APV,REQ
2344,K0W201,0,7/10/2017,2343,7/10/2017,2,HAM_K0W210,K0W210,6/15/2017,APV,REQ
2345,K0W201,0,8/9/2017,2392,8/9/2017,2,HAM_K0W210,K0W210,6/15/2017,APV,REQ
2346,K0W202,0,5/2/2017,2343,5/2/2017,2,HAM_K0W210,K0W210,6/15/2017,APV,REQ
2347,K0W202,0,7/19/2017,2343,7/19/2017,2,HAM_K0W210,K0W210,6/15/2017,APV,REQ
2348,K0W202,0,8/28/2017,2392,8/30/2017,2,HAM_K0W210,K0W210,6/15/2017,APV,REQ
2349,K0W203,0,4/7/2017,2392,4/7/2017,2,HAM_K0W210,K0W210,6/15/2017,APV,REQ
2350,K0W203,0,8/15/2017,2392,8/17/2017,2,HAM_K0W210,K0W210,6/15/2017,APV,REQ
2351,K0W204,0,5/22/2017,2343,5/22/2017,2,HAM_K0W210,K0W210,6/15/2017,APV,REQ
2352,K0W205,0,5/22/2017,2392,5/22/2017,2,HAM_K0W210,K0W210,6/15/2017,APV,REQ
2353,K0W206,0,7/25/2017,2343,7/25/2017,2,HAM_K0W210,K0W210,6/15/2017,APV,REQ
2354,K0W207,0,6/15/2017,2392,6/15/2017,2,HAM_K0W210,K0W210,6/15/2017,APV,REQ
2355,K0W208,0,4/17/2017,2343,4/17/2017,2,HAM_K0W210,K0W210,6/15/2017,APV,REQ
2356,K0W209,0,7/13/2017,2392,7/13/2017,2,HAM_K0W210,K0W210,6/15/2017,APV,REQ
2357,K0W210,0,8/28/2017,2343,8/28/2017,2,HAM_K0W210,K0W210,6/15/2017,APV,REQ
2358,K0W231,0,6/15/2017,2392,6/15/2017,2,HAM_K0W210,K0W210,6/15/2017,APV,REQ
2359,K0W232,0,6/16/2017,2343,6/16/2017,2,HAM_K0W210,K0W210,6/15/2017,APV,REQ
2360,K0W233,0,8/10/2017,2343,8/10/2017,2,HAM_K0W210,K0W210,6/15/2017,APV,REQ
2361,K0W234,0,5/15/2017,2392,5/15/2017,2,HAM_K0W210,K0W210,6/15/2017,APV,REQ
2362,K0W238,0,6/30/2017,2343,6/30/2017,2,HAM_K0W210,K0W210,6/15/2017,APV,REQ
2363,K0W239,0,4/4/2017,2392,4/4/2017,2,HAM_K0W210,K0W210,6/15/2017,APV,REQ
2364,K0W240,0,7/27/2017,2343,7/27/2017,2,HAM_K0W210,K0W210,6/15/2017,APV,REQ
2365,K0W241,0,8/23/2017,2392,8/23/2017,2,HAM_K0W210,K0W210,6/15/2017,APV,REQ
2366,K0W244,0,5/2/2017,2392,5/2/2017,2,HAM_K0W210,K0W210,6/15/2017,APV,REQ
2367,K0W245,0,8/1/2017,2343,8/1/2017,2,HAM_K0W210,K0W210,6/15/2017,APV,REQ
2368,K0W246,0,4/28/2017,2392,4/28/2017,2,HAM_K0W210,K0W210,6/15/2017,APV,REQ
2369,K0W247,0,7/26/2017,2392,7/26/2017,2,HAM_K0W210,K0W210,6/15/2017,APV,REQ
1712,KU0135,0,12/19/2016,2392,12/21/2016,2,RCHANNING,KU0046,5/26/2017,DNY,REQ
